Sample_ID,Location_ID,Basin_ID,Observationtype,Rep_ID_TE,Sampletype,filtersize_mum_TE,sievesize_mumm_TE,Treatment_TE,Method_TE,Discharge m3_s,TSS_mg_L_TE,Rb_ppm,Cs_ppm,Li_ppm,Ba_ppm,Sr_ppm,Th_ppm,U_ppm,Y_ppm,Zr_ppm,Nb_ppm,Hf_ppm,Sc_ppm,Cr_ppm,Co_ppm,V_ppm,Ni_ppm,Pb_ppm,Be_ppm,Au_ppm,Ag_ppm,Pt_ppm,Cu_ppm,Zn_ppm,Ga_ppm,Ge_ppm,As_ppm,Se_ppm,Br_ppm,Cd_ppm,Sn_ppm,Sb_ppm,Te_ppm,I_ppm,B_ppm,La_ppm,Ce_ppm,Pr_ppm,Nd_ppm,Sm_ppm,Eu_ppm,Gd_ppm,Tb_ppm,Dy_ppm,Ho_ppm,Er_ppm,Tm_ppm,Yb_ppm,Lu_ppm,Hg_ppm,Tl_ppm,Bi_ppm,Mo_ppm,Ta_ppm,W_ppm,SeaCat,Original_Unit,Treatment_ME,Method_ME,Rep_ID_ME,filtersize_mum_ME,sievesize_mumm_ME,Discharge_m3_s,TSS_mg_L_ME,Sand_perc,Silt_perc,Clay_perc,AvgGrainSize_mum,SiO2_wt,Al2O3_wt,Fe2O3T_wt,MnO_wt,CaO_wt,MgO_wt,K2O_wt,Na2O_wt,TiO2_wt,P2O5_org_wt,P2O5_inorg_wt,P2O5_tot_wt,LOI_wt,SO3_wt,N_org_wt,C_org_wt,C_inorg_wt,C_tot_wt,Ca_mumol_L,Mg_mumol_L,K_mumol_L,Na_mumol_L,Cl_mumol_L,Si_mumol_L,DIC_mumol_L,DOC_mumol_L,SO4_mumol_L,HCO3_mumol_L,T_water DegC,pH,Alk_mumol_L,Cond_muS_cm,SI(Cal),Unnamed: 51,Unnamed: 52,Unnamed: 53,Unnamed: 54,Unnamed: 55,Unnamed: 56,Unnamed: 57,Unnamed: 58,Unnamed: 59,Unnamed: 60,Unnamed: 61,Unnamed: 62,Unnamed: 63,Unnamed: 64,Unnamed: 65,Unit,Method,Rep_ID,filtersize_mum,sievesize_mumm,Discharge_m3_s_Minerals,TSS_mg_L,Sand_perc_Minerals,Silt_perc_Minerals,Clay_perc_Minerals,AvgGrainSize_mum_Minerals,Quartz,Albite,Plg,Anorthite,K-feldspar,Feldspar,Ampibole,Pyroxene,BasGlass,totalMafic,Olivine,Mica,Smectite,Illite,Kaolinite,Chlorite,Gibbsite,Vermiculite,BulkClay,Calcite,Dolomite,BulkCarbonate,Casulfate,Fesulfide,FeOxide,FeHydroxide,Lvf,Lvm,Lv,Lp,Lcd,Lcc,Lch,Ls,Lms,Lmb,Lmf,Lm,Lu,L,totHM,Opq,Ap,Ep,Grt,Ttn,Zirc,Tourm,Ru,TiOx,Px,Amp,Ol,Sp,Mon,Ala,Cltd,Staur,And,Ky,Sil,trHM,Unnamed: 78,Unnamed: 79,Unnamed: 80,Unnamed: 81
RUS-PUR-111125-KKV2,RUS-PUR-111125,8018.0,single,0.0,SS,0.45,,dig,ICP-MS,,8.2,2.994311094,0.1494968,1.136210682,267.7117122,55.08237386,0.422152363,0.106489673,3.123376227,7.288898717,1.534781315,0.919206255,,9.283939423,28.37682898,11.83024138,20.36604053,7.008893004,,,,,3.132126406,98.87701741,2.836370371,0.122852507,7.665156394,,,0.245267504,,0.304243708,0.036155738,,,17.6,6.69,0.70,2.97,0.60,0.155,0.63,0.085,0.48,0.10,0.32,0.048,0.31,0.05,,0.034825711,,0.136984045,0.117689901,0.192547679,Summer,ppmEl,dig,ICP-MS,0.0,0.45,,,8.2,,,,,,0.7,12.8,2.0,0.9,0.2,0.1,0.1,0.2,,,0.5,,,,,,,18.0,10.7,5.2,10.8,,21.8,,565.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RUS-PUR-111125-KKV3,RUS-PUR-111125,8018.0,single,0.0,SS,0.45,,dig,ICP-MS,,5.6,10.05226255,0.494286458,3.207411293,315.7013029,78.33643295,1.304328999,0.287982257,7.472090528,18.03929187,6.327173431,2.44650706,,23.42423687,63.9838837,31.82212161,24.54724168,4.395057354,,,,,6.628467404,68.85936799,4.516670557,0.59984891,15.53581286,,,0.305019062,,0.186637921,0.020871455,,,6.8,15.79,1.82,7.23,1.57,0.387,1.64,0.210,1.25,0.26,0.83,0.116,0.78,0.12,,0.095811483,,0.368016893,0.432712926,0.30184178,Autumn,ppmEl,dig,ICP-MS,0.0,0.45,,,5.6,,,,,,2.3,30.3,2.4,1.3,0.3,0.3,0.2,0.7,,,1.0,,,,,,,25.7,16.7,4.5,30.0,,5.3,,685.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RUS-PUR-111126-KKV1,RUS-PUR-111126,8018.0,single,0.0,SS,0.45,,dig,ICP-MS,,11.2,8.191389326,0.443718855,4.176046166,112.7711024,37.75404644,0.887772508,0.248587462,3.679429238,10.35083597,4.864613906,1.44353707,,13.63185567,12.92320005,26.33743707,4.823322161,8.526187254,,,,,5.279763338,26.13097835,2.519912411,0.088107655,6.031942685,,,0.191058018,,0.199874364,0.070586563,,,4.4,9.96,1.12,4.43,0.87,0.206,0.86,0.122,0.70,0.13,0.39,0.053,0.36,0.05,,0.086210467,,0.324530792,0.318895027,0.360912167,Summer,ppmEl,dig,ICP-MS,0.0,0.45,,,11.2,,,,,,2.0,8.4,0.6,0.4,0.2,0.3,0.2,0.5,,,0.5,,,,,,,35.5,32.0,6.6,89.0,,88.4,,920.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RUS-PUR-111126-KKV2,RUS-PUR-111126,8018.0,single,0.0,SS,0.45,,dig,ICP-MS,,16,12.12411204,0.664721882,3.999285079,283.4148111,48.94612991,1.41419148,0.337318971,4.983972828,16.84577051,6.168711308,2.379854232,,21.03126995,17.208975,33.2360941,8.878332163,5.403099288,,,,,5.321234147,47.67203159,4.337122913,0.15565907,8.370998896,,,0.177624295,,0.167938841,0.05851628,,,6.6,14.99,1.56,6.01,1.20,0.307,1.17,0.154,0.90,0.18,0.54,0.078,0.52,0.07,,0.084920671,,0.301056172,0.446683881,0.293907385,Summer,ppmEl,dig,ICP-MS,0.0,0.45,,,16.0,,,,,,2.8,14.8,1.4,0.7,0.3,0.3,0.1,0.6,,,0.7,,,,,,,165.5,81.3,10.9,126.9,,412.7,,275.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RUS-PUR-111126-KKV3,RUS-PUR-111126,8018.0,single,0.0,SS,0.45,,dig,ICP-MS,,12,14.90974652,0.928495961,6.391341801,317.8918377,68.68534914,1.750384951,0.42673248,7.569095017,24.72266447,8.782383889,3.34898188,,26.96141089,35.61688171,38.84047349,12.06181741,7.508176747,,,,,7.995522905,72.59427145,5.878613031,0.129299028,8.878837816,,,0.340837719,,0.286417398,0.021113257,,,7.8,18.61,1.98,7.69,1.69,0.391,1.69,0.229,1.38,0.26,0.82,0.119,0.77,0.12,,0.123156435,,0.36124534,0.65030253,0.469984451,Autumn,ppmEl,dig,ICP-MS,0.0,0.45,,,12.0,,,,,,3.8,14.5,2.6,0.9,0.4,0.4,0.2,1.0,,,1.0,,,,,,,19.7,12.1,4.8,29.1,,30.9,,575.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RUS-PUR-111127-KKV1,RUS-PUR-111127,8018.0,single,0.0,SS,0.45,,dig,ICP-MS,,9.5,6.812409845,0.481863295,3.569400759,147.8054821,32.1106684,1.073840222,0.261577953,5.306478155,11.20882438,3.24475139,1.468762532,,13.3170126,6.371026087,20.80311344,6.731102311,8.490829662,,,,,7.538369973,41.64688065,1.832323364,0.120044767,15.68073877,,,0.32354591,,0.260706801,0.05013771,,,4.5,9.90,1.19,4.84,1.05,0.265,1.14,0.158,0.95,0.19,0.58,0.085,0.52,0.08,,0.073351011,,0.302115567,0.228299941,0.239508766,Summer,ppmEl,dig,ICP-MS,0.0,0.45,,,9.5,,,,,,1.4,9.3,0.4,0.5,0.2,0.2,0.1,0.3,,,1.0,,,,,,,29.9,28.6,4.4,39.9,,18.4,,580.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RUS-PUR-111127-KKV2,RUS-PUR-111127,8018.0,single,0.0,SS,0.45,,dig,ICP-MS,,8.4,7.583635534,0.497288468,1.775136496,198.5672145,45.08291799,1.146249646,0.299591685,5.570762401,13.73105889,3.817386696,1.699517748,,15.60792708,13.67121671,21.52686213,8.91648396,10.76615116,,,,,9.950121515,77.63162057,3.007885285,0.090633693,12.3057271,,,0.449523532,,0.238389461,0.102819736,,,6.9,10.74,1.18,4.92,1.06,0.271,1.15,0.168,0.98,0.20,0.59,0.086,0.54,0.09,,0.09329939,,0.282563866,0.280115777,0.36634291,Summer,ppmEl,dig,ICP-MS,0.0,0.45,,,8.4,,,,,,1.6,6.4,1.2,0.7,0.3,0.3,0.1,0.4,,,1.0,,,,,,,93.5,59.8,11.5,195.1,,256.2,,640.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RUS-PUR-111127-KKV3,RUS-PUR-111127,8018.0,single,0.0,SS,0.45,,dig,ICP-MS,,5.6,10.34567489,0.753654816,3.55021152,185.8723735,49.94671042,1.515507473,0.396994096,6.886186139,16.94766922,5.601857772,2.105751999,,20.7569325,7.11026045,23.05779311,10.60254056,8.771689486,,,,,9.143324929,57.05697087,2.545702781,0.045017076,9.897526268,,,0.435032077,,0.338625471,0.080721404,,,5.6,12.87,1.49,6.01,1.42,0.309,1.43,0.206,1.19,0.25,0.74,0.103,0.71,0.10,,0.09673452,,0.345511657,0.416996827,0.345566309,Autumn,ppmEl,dig,ICP-MS,0.0,0.45,,,5.6,,,,,,2.2,4.7,0.5,0.8,0.3,0.3,0.2,0.6,,,0.8,,,,,,,142.5,78.1,8.7,120.4,,378.5,,292.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RUS-PUR-111128-KKV1,RUS-PUR-111128,8018.0,single,0.0,SS,0.45,,dig,ICP-MS,,6.25,40.30019578,1.839668586,11.7789695,362.3718189,96.81473934,3.6218328,0.809303347,8.107173888,50.62270207,22.02606022,6.966513376,,36.88292772,11.69884046,52.69663027,13.98016148,9.426946382,,,,,8.814194867,46.61153638,7.155052304,0.546291543,7.833792443,,,0.274559813,,0.338238836,0.059436897,,,13.0,28.92,3.27,12.17,2.29,0.514,2.21,0.295,1.66,0.31,0.93,0.132,0.91,0.13,,0.237794722,,0.262257648,1.584669687,0.757926489,Summer,ppmEl,dig,ICP-MS,0.0,0.45,,,6.25,,,,,,7.4,6.0,0.3,0.7,0.5,1.2,0.9,2.3,,,0.5,,,,,,,45.7,38.5,8.6,78.0,,124.2,,776.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RUS-PUR-111128-KKV2,RUS-PUR-111128,8018.0,single,0.0,SS,0.45,,dig,ICP-MS,,8.6,18.36416601,0.828646449,5.506592181,335.1792499,83.55562653,1.917208301,0.436913009,7.457286516,24.73182762,9.785363133,3.242298485,,21.69682363,12.42703911,34.34710297,10.93877095,5.788300082,,,,,6.202889069,50.25562652,3.936469275,0.395507263,14.81358341,,,0.221645651,,0.176359777,0.021904118,,,9.0,19.73,2.33,9.32,1.85,0.437,1.86,0.237,1.38,0.27,0.83,0.114,0.75,0.11,,0.10460399,,0.271608939,0.671846768,0.360851876,Summer,ppmEl,dig,ICP-MS,0.0,0.45,,,8.6,,,,,,3.3,11.6,0.4,0.9,0.4,0.6,0.4,1.0,,,1.2,,,,,,,55.4,32.8,8.4,65.2,,48.0,,898.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RUS-PUR-111128-KKV3,RUS-PUR-111128,8018.0,single,0.0,SS,0.45,,dig,ICP-MS,,8,21.83210019,1.167839752,7.579755436,328.3832041,86.18078098,2.424210174,0.526484238,8.803883206,33.15528207,13.24681123,4.414510772,,29.32441793,18.33459228,44.89925787,20.19264336,15.44914825,,,,,8.891320904,66.17940759,4.733111884,0.336635137,15.46554281,,,0.280893604,,0.305157566,0.055413641,,,9.8,22.43,2.61,10.15,2.11,0.502,2.16,0.283,1.65,0.32,0.96,0.136,0.91,0.14,,0.142851339,,0.315814035,0.9153634,0.507521188,Autumn,ppmEl,dig,ICP-MS,0.0,0.45,,,8.0,,,,,,4.5,13.6,0.8,1.1,0.5,0.7,0.4,1.4,,,1.2,,,,,,,73.1,54.3,8.5,129.2,,198.3,,648.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
